"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
33,531305,2012-7-30 06:12,2012-7-30 06:24,663,3,1,1,1,1,2,1,,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,2,1,3,2,3,2,1,2,3,1,2,3,3,3,4,3,5,5,4,5,2,4,3,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,15,10,5,3,10,1,4,44,"",5,1,2,"",5,,552,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
34,640652,2012-7-29 02:46,2012-7-29 02:55,524,5,1,1,1,3,3,1,31,"A3",2,2,8,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,1,1,1,3,2,2,3,2,2,2,3,2,1,3,3,2,4,5,4,4,3,3,4,4,1,0,0,0,0,0,0,3,0,0,0,2,3,0,0,3,1,2,20,5,11,1,4,46,"101149",5,1,2,"",5,,952,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
35,699780,2012-7-30 06:43,2012-7-30 06:55,683,3,1,1,1,3,2,1,22,"S40",2,3,5,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,1,3,1,2,2,3,3,2,1,3,3,2,2,4,3,5,5,4,5,3,4,5,4,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,3,22,15,10,3,7,1,3,43,"",4,2,2,"",5,,215,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
36,714868,2012-7-29 04:01,2012-7-29 04:13,744,3,1,1,1,1,2,1,,"",1,10,16,1,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,2,1,2,2,1,3,1,2,3,2,2,1,3,5,5,5,2,4,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,1,21,20,3,11,1,2,37,"",5,1,1,"",5,,234,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
37,766933,2012-7-27 07:15,2012-7-27 07:25,599,3,1,1,1,3,2,1,21,"捷达",2,8,14,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,1,2,2,1,3,1,1,1,5,3,5,5,5,3,4,4,5,5,1,2,0,0,0,0,2,3,0,0,0,0,3,0,0,1,2,14,19,1,12,1,3,36,"102209",1,2,2,"无",5,,699,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
38,787547,2012-7-29 03:48,2012-7-29 04:00,717,3,1,1,1,3,2,1,16,"菱悦",2,3,6,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,3,3,1,3,2,1,2,3,2,2,2,3,1,3,3,4,5,5,4,5,3,4,3,4,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,15,10,20,2,5,1,4,40,"",4,3,2,"",5,,434,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
39,885723,2012-7-23 05:12,2012-7-23 05:25,772,3,1,1,1,1,2,1,,"",1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,1,1,2,1,3,1,2,2,1,3,1,2,5,1,5,5,4,4,4,4,4,4,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,1,3,42,3,5,1,3,41,"100012",2,2,2,"",5,,98,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
40,1006405,2012-7-27 02:33,2012-7-27 02:43,597,1,1,1,1,2,3,1,34,"风行",2,1,11,1,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,3,1,3,2,1,3,1,1,3,2,1,2,1,4,4,3,3,4,4,3,4,4,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,3,2,1,14,2,19,1,5,40,"100194",2,2,2,"",5,,842,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
41,1046695,2012-7-29 03:10,2012-7-29 03:21,695,3,1,1,1,1,2,1,,"",1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,1,2,2,3,2,3,1,2,2,2,3,2,2,1,3,4,4,5,2,4,3,5,4,5,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,2,10,15,2,6,1,3,41,"",4,2,2,"",5,,137,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
42,1053573,2012-7-30 08:14,2012-7-30 08:26,689,3,1,1,1,3,2,1,16,"菱悦",2,5,9,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,2,1,2,1,2,2,3,1,2,3,3,1,2,3,1,3,5,5,5,4,5,2,4,3,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,3,15,10,5,3,7,1,3,42,"",4,7,2,"",5,,808,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
43,1087759,2012-7-30 08:53,2012-7-30 09:06,773,3,1,1,1,1,2,1,,"",1,10,16,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,1,3,1,2,3,1,2,3,3,2,1,3,5,5,5,4,5,3,5,5,4,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,3,20,15,13,3,7,2,3,18,"100079",5,2,2,"",5,,725,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
44,1109041,2012-7-30 07:57,2012-7-30 08:07,612,3,1,1,1,1,2,1,,"",1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,2,2,1,3,1,2,3,1,2,2,3,2,3,5,4,5,4,5,3,5,4,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,3,15,20,21,2,7,1,3,41,"",4,2,2,"",5,,948,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
45,1136354,2012-7-30 06:29,2012-7-30 06:39,601,3,1,1,1,1,2,1,2,"Q7",1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,3,1,2,3,1,1,2,1,2,2,3,1,1,2,2,3,4,5,5,2,5,3,4,5,4,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,3,1,15,30,3,7,1,3,42,"",4,2,2,"",5,,459,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
46,1204951,2012-7-23 04:20,2012-7-23 04:34,864,3,1,1,1,3,2,1,19,"天雨",2,3,5,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,1,1,1,2,1,2,2,1,1,1,2,3,2,2,1,2,4,2,5,5,3,5,1,4,4,5,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,20,19,7,1,19,1,4,10,"100007",1,2,2,"",5,,495,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
47,1232240,2012-7-30 03:52,2012-7-30 04:04,711,5,1,1,1,3,3,1,21,"桑塔纳",4,6,2,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,2,2,2,1,2,2,2,3,1,2,1,2,1,3,,3,5,5,3,5,4,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,19,21,20,2,19,1,3,28,"010000",2,2,2,"",5,,991,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
48,1337128,2012-7-29 05:26,2012-7-29 05:40,812,3,1,1,1,3,2,1,15,"s350",3,8,11,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,1,1,3,3,3,1,1,1,2,3,3,3,1,3,1,2,4,5,5,5,4,4,3,3,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,3,14,2,7,1,19,1,3,39,"",3,2,2,"",5,,201,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
49,1441779,2012-7-27 05:56,2012-7-27 06:02,411,3,1,1,1,1,2,1,,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,3,1,2,1,2,1,1,3,1,2,2,3,1,2,4,3,5,5,4,5,4,5,4,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,1,2,13,2,7,1,4,44,"",2,1,2,"",5,,243,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
50,1464858,2012-7-27 04:02,2012-7-27 04:13,674,1,1,1,1,2,3,1,16,"菱悦",2,3,6,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,2,3,2,3,1,2,2,1,2,1,3,1,4,4,5,5,3,4,4,5,4,5,0,2,0,0,0,0,2,0,0,0,0,0,0,0,5,3,2,1,19,2,7,2,4,44,"",2,1,2,"",5,,477,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
51,1517250,2012-7-23 03:25,2012-7-23 03:36,711,3,1,1,1,3,2,1,21,"帕萨特",2,8,6,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,3,1,3,3,3,3,1,3,3,2,1,4,4,5,5,3,5,4,4,4,4,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,55,65,10,1,9,1,3,41,"",1,2,2,"",5,,180,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
52,1553028,2012-7-30 03:10,2012-7-30 03:21,661,3,1,1,1,3,2,1,10,"CRV",2,7,8,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,2,1,3,2,2,2,2,1,3,1,3,2,2,2,3,2,4,5,2,4,3,5,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,20,19,9,5,16,1,3,9,"",5,2,2,"",5,,989,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
53,1571277,2012-7-27 05:25,2012-7-27 05:38,785,1,1,1,1,2,2,1,21,"宝来",2,2,2,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,1,1,3,3,2,2,1,3,1,2,2,1,3,1,2,4,4,5,5,2,5,4,3,5,4,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,1,8,9,13,2,4,1,4,54,"",8,7,6,"",5,,538,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
54,1575752,2012-7-29 05:04,2012-7-29 05:21,1054,3,1,1,1,1,2,1,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,1,1,3,3,1,1,2,3,2,2,1,2,3,3,2,3,3,5,5,4,4,3,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,9,13,7,3,19,1,3,39,"",5,2,2,"",5,,995,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
55,1578293,2012-7-23 07:09,2012-7-23 07:16,434,3,1,1,1,3,2,1,21,"宝来",2,6,2,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,1,2,2,2,1,1,3,2,1,2,2,1,1,1,3,3,3,4,4,4,3,4,4,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,2,5,1,2,18,1,3,39,"",5,2,2,"",5,,308,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
56,1625607,2012-7-23 06:07,2012-7-23 06:13,381,4,1,1,1,1,2,3,21,"帕萨特",1,7,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,4,4,5,5,5,5,4,4,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,20,7,3,5,5,2,5,29,"010",3,2,2,"",5,,120,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; InfoPath.3)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
57,542439,2012-7-29 05:04,2012-7-29 05:16,738,3,1,1,1,1,2,1,,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,2,3,3,2,3,3,3,3,3,3,1,1,1,2,3,2,4,5,4,4,3,4,4,4,1,0,0,4,0,1,0,3,0,0,0,0,0,0,5,3,2,5,9,3,19,1,3,45,"",4,1,2,"",5,,262,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
58,592911,2012-7-27 05:51,2012-7-27 06:02,656,3,1,1,1,1,2,1,,"",1,10,16,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,3,2,2,2,2,2,2,1,1,2,2,1,1,2,1,4,3,5,5,4,5,3,3,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,9,14,18,2,19,1,3,42,"",4,1,2,"",5,,833,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
59,629291,2012-7-29 06:12,2012-7-29 06:25,782,3,1,1,1,1,2,1,,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,1,1,1,2,3,3,1,2,1,3,3,2,1,1,4,4,5,5,4,5,3,4,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,10,15,21,2,6,1,3,42,"",4,2,2,"无",5,,76,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
60,643634,2012-7-29 07:35,2012-7-29 07:47,716,3,1,1,1,1,2,1,28,"奔奔迷你",2,3,9,1,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,1,1,2,1,3,2,3,3,2,3,2,2,1,4,5,5,5,4,4,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,2,19,13,3,13,1,3,36,"",4,2,2,"",5,,586,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
61,962484,2012-7-30 05:15,2012-7-30 05:25,605,3,1,1,1,1,2,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,3,2,3,2,3,2,3,1,3,2,2,3,1,3,3,2,4,5,3,4,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,3,12,14,1,19,1,3,44,"",5,2,2,"",5,,705,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
62,1016548,2012-7-29 05:47,2012-7-29 06:00,744,3,1,1,1,3,2,1,14,"2",2,3,10,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,1,1,3,1,1,2,1,2,3,3,3,1,2,2,4,2,4,5,3,4,2,4,4,5,1,0,0,4,0,1,0,3,0,0,0,0,0,0,5,,4,5,46,3,19,1,3,46,"",5,2,2,"",5,,91,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
63,1421454,2012-7-29 08:23,2012-7-29 08:33,613,5,1,1,1,1,3,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,3,2,3,3,2,2,3,1,1,2,2,3,3,1,5,4,5,5,4,5,3,4,5,4,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,14,13,21,4,10,1,2,43,"",4,1,2,"",5,,717,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
64,1524474,2012-7-27 04:23,2012-7-27 04:34,693,3,1,1,1,1,2,1,,"",1,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,3,3,2,3,3,3,2,3,3,2,1,3,2,2,2,4,3,5,5,3,4,2,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,14,18,2,2,3,1,3,35,"",4,1,2,"",5,,837,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
65,1554744,2012-7-29 03:18,2012-7-29 03:30,725,4,1,1,1,1,2,3,,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,3,3,3,2,3,1,2,2,1,2,3,2,3,3,4,3,5,5,3,5,2,4,4,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,3,5,14,10,1,4,1,3,43,"",4,2,2,"",5,,966,"Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MATP; 4399Box.1183; 4399Box.560; 4399Box.1183)","MSIE 8.0","Windows NT 6.1","127.0.0.1",1
